rank	title	price	publisher	category	description	download	inAppProducts	lastUpdate	size	rate
2016-06-28	337	Unblock Me FREE	0	Kiragames Co. Ltd.	퍼즐	Unblock Me FREE는 간단하고 중독적인 퍼즐 게임입니다. 게임의 목표는 다른 블록을 밀어서 빨간색 블록을 보드에서 제거하고 최소한의 무브로 제거하는 것입니다. Unblock Me FREE에는 초보자부터 전문가까지 즐길 수 있는 4개의 난이도가 있습니다. 게임에서 최대로 찾을 수 있는 퍼즐은 총 14 500개이며 수백 시간 동안의 도전하여 중독적인 재미를 즐길 수 있습니다.Unblock Me FREE에는 2개의 게임 모드가 있습니다. 챌린지에서 자신에게 도전하거나 퍼즐을 해결하면서 잠시 등을 기대고 쉴 수 있습니다. 챌린지 모드의 모든 퍼즐에는 획득할 수 있는 별이 3개가 있습니다. 재시도로 언제나 별 3개에 도전할 수 있습니다. 랭킹 시스템과 업적도 추가되어 계속해서 도전할 수 있습니다.Unblock Me FREE는 학생들의 수업 중에 도움을 줄 수 있어서 많은 학교에서 사용되고 있습니다. Unblock Me FREE로 두뇌를 훈련하고 정신을 단련해 보세요. 5년간 최고의 인기 무료 게임 중 하나이며 블록 해결 퍼즐 게임의 창시자입니다. 이 퍼즐 게임은 남녀노소 누구나 즐길 수 있고 혼자 하거나 친구에게 도전하여 자신의 무브를 비교할 수 있습니다. 어서 퍼즐을 맞추고 친구와 즐거운 시간을 보내세요. ^^특징:* Multiplayer Play Unblock Me competing with your friends or fellow Unblockers from around the world* Sync or Transfer data(Game Progress) between devices using the same Google Play Account* 초보자 부터 전문가까지 4개의 난이도* 총 14 500개의 중독적인 퍼즐을 해결하기 위한 긴 여정* 2개의 게임 모드: 휴식 모드 및 챌린지 모드* 도전 정신을 일깨우고 최고의 해결책을 찾게 해주는 순위 시스템* 21개의 업적을 모두 획득해 보세요.* 해결한 모든 퍼즐을 확인하세요.* 퍼즐에 도움이 되는 힌트 시스템* 앱 내 결제로 힌트를 더 구매할 수 있습니다.* 취소 시스템* 즐기세요! 이미 수백만 명이 다운로드한 게임입니다. 이 최고의 중독적인 퍼즐 게임과 함께하세요.지원:기술적인 문제가 있으면 support@kiragames.com으로 이메일을 보내주세요.앱의 버전을 기록해 주세요. 가능하면 기기 정보와 스크린샷도 보내주세요.많은 정보를 제공해주시면 더 나은 서비스를 제공할 수 있습니다. 감사합니다.Twitter에서 팔로우해주세요!@kiragameshttp://twitter.com/kiragamesFacebook에서 좋아요를 눌러주세요!http://facebook.com/kiragames더 많은 정보가 필요하면 홈페이지를 방문해 주세요!http://www.kiragames.com	50 000 000 - 100 000 000	항목당 가격 ₩999 ~ ₩23 000	2016년 5월 19일	14M	4.2
2016-06-28	338	스왐피는 어디에? 2	0	Disney	퍼즐	스왐피 앨리 크랭키와 함께 흥미진진한 다음 모험을 떠날 준비를 하세요!디즈니의 가장 중독성 깊은 물리 기반 퍼즐 게임이 속편으로 돌아왔습니다. 새로운 지역인 하수도 비누 공장 해변과 함께 스왐피는 어디에? 2를 여러분에게 선보입니다. 모든 퍼즐이 무료라는 놀라운 사실! 흙을 파고 깨끗한 물 보라색 물 증기를 인도해 스왐피와 그의 친구들을 도와주세요!주요 기능:• 스왐피 앨리 크랭키 미스테리 오리가 등장하는 새로운 악어의 세계에서 100개가 넘는 레벨과 도전을 플레이하세요!• 새로운 방식으로 레벨을 다시 보여주는 '도전 모드'를 소개합니다!• '오리 러시' 레벨에서 최대한 빨리 파서 최대한 많은 오리를 획득하세요!• 진공흡입기 물잡이 흡수기와 같은 부스트를 이용해 더 빠르게 더 쉽게 그리고 더 재미있게 오리 3마리를 획득할 수 있습니다! 이런 추가 부스트는 별도의 요금이 부과됩니다.• 페이스북에 연결해 모험에서 친구를 이길 수 있는지 시험해 보세요!• 각각의 캐릭터마다 독특하게 디자인된 재미있는 플레이를 경험해 보세요!• 도전 과제를 완료하고 글레디에이터 오리 우주비행사 오리 훌라 오리 등과 같은 특별한 테마 오리를 획득하세요!• 게임진행이 어려우세요? 힌트를 사용해 퍼즐을 풀어보세요!www.facebook.com/wheresmywater에서 팬이 되거나 트위터 @Swampythegator을 방문해 악어 커뮤니티에서 독점 뉴스와 게임 팁을 받으세요!스왐피는 어디에?2는 수많은 올해의 게임상을 수상한 퍼즐 게임입니다. 어디에? 시리즈는 하루에 수백만 건의 다운로드를 기록하고 있습니다. 미키는 어디에?와 페리는 어디에?도 플레이해 보세요!이 앱은 연락처 내의 사람들과 쉽게 소통할 수 있도록 연락처 정보를 액세스합니다.이 앱에서 기기로 콘텐츠를 업로드해 저장할 수 있습니다이용약관 http://disneytermsofuse.com/korean/	50 000 000 - 100 000 000	항목당 가격 ₩1 143 ~ ₩19 610	2016년 4월 26일	91M	4.1
2016-06-28	339	똥왕의 분노	0	Nfly	아케이드	똥왕을 분노케 하지말라 !!그가 분노하면 하늘이 붉게 물들고 천지가 요동치며거대한 것들이 몰려온다!! 이런 게임..본적도 없어요! 이건 혁명이라구요! 말도 마세요. 엄청난 돌풍을 일으킬꺼에요 아직도 잊지못해요... 그의 분노를.... 2013년 최고의 기대작 '똥왕의 분노'관련 게임선생님 몰래 춤추기 벽피하기	500 000 - 1 000 000	NA	2015년 4월 17일	7.1M	3.8
2016-06-28	340	Smash the Office - Stress Fix!	0	Tuokio Oy	액션	직장인의 꿈이 실현됩니다!박살낼 준비가 되셨나요?1. 게릴라 무기로 사무실을 파괴할 수 있습니다!2. 중역 자리까지 올라갈 수 있습니다!3. 스트레스가 즉시 사라집니다!스티브 스냅스처럼 기계에 맞서 격렬히 분노를 표출해 보세요!화를 풀 수 있는 정말 좋은 방법!	5 000 000 - 10 000 000	항목당 가격 ₩2 188 ~ ₩32 888	2016년 6월 15일	42M	3.8
2016-06-28	341	미녀의 탄생	0	21g.	캐주얼 게임	★어디서 냄새 안 나요?못녀 꽃미녀로 Level Up!되는 냄새★각진 얼굴에 여드름 가득한 피부에뭘 걸쳐도 태 안 나는 퉁퉁한 몸매...어딜가나 뻥뻥차이는 운명으로 평생 살 줄만 알았는데 숟가락과 밥그릇이 말하길...뭐? 흔녀와 흔녀는 한 끝 차이였다고?!!!집 안 곳곳을 돌아다니는 뷰티 아이템들을 터치 or 드래그!내 몸이 아이템에 반응할 때마다 떨어지는 골드는 허니덤♥눈 코 입은 물론 헤어스타일부터 패션까지!내 마음대로 골라 내가 원하는 대로 만들어가는 미녀의 모습.어떤 모습으로 재탄생 되는지에 따라 결정될미녀의 27가지 운명을 모으는 재미까지!!!누구나 예뻐질 수 있는 곳!흔녀들의 반란이 시작되는 곳!여러분 손으로 만들어보세요!----개발자 연락처 :* 21g에서 인디게임 퍼블리싱을 진행하고 있습니다. 이메일로 연락주세요!이메일: 21gramgame@gmail.com연락처: 010-4182-2221주소: 서울시 마포구 합정동 381-16	500 000 - 1 000 000	항목당 가격 ₩2 200 ~ ₩11 000	2015년 10월 1일	43M	4.3
2016-06-28	342	Toca Kitchen 2	0	Toca Boca	교육	널리 사랑받는 Toca Kitchen이 돌아왔습니다! 요리를 대접할 수 있는 손님과 가지고 놀 수 있는 도구 그리고 맛볼 수 있는 음식 조합이 새로 추가된 Toca Kitchen 2에서 마음껏 주방을 어지럽히고 놀 준비가 되어 있는 요리사 친구들을 초대합니다!창의력 발휘음식은 꼭 예쁘고 맛있어야 한다는 법이 어디 있나요? Toca Kitchen 2에서는 원하는 대로 요리하면 됩니다. 토마토로 탑을 쌓거나 샐러드를 팔팔 끓이거나 버거를 만들 수도 있죠. 나만의 독창적인 조리법으로 손님들에게 특별한 음식을 맛보게 해봐요.어지럽히기다양한 주방 도구 6개 중에 하나를 선택했다면 재미 있는 음식을 마련하기 위한 준비는 완벽히 끝났습니다! 좋아하는 재료를 얹고 지저분하게 짜내서 맛이 요상한 음식을 한 움큼 만들어 보세요. 손님들이 한 입 베어물게 하면... 생각만 해도 짜릿하죠?손님의 반응 살펴보기손님의 반응을 살펴보아서 어떤 음식을 좋아하는지 알아내 보세요. 생선 대가리 오븐 구이와 음식물 찌꺼기 튀김 상추 주스를 좋아할지도 몰라요! 아 안 좋아한다고요? 소금 주먹밥을 추가해 보세요. 웨엑... 하면 정말 재미 있겠죠?재미 있는 재료가 한 가득 많이 생겼어요! 즐겁게 요리해보세요.새로운 음식!- 닭고기- 새우- 파인애플- 옥수수- 복숭아- 딸기- 수박- 양파- 문어 다리- 스파게티- 밥새로운 양념!- 케첩- 드레싱- 간장캐릭터가 불처럼 매운 소스 신 레몬에 어떻게 반응하는지 살펴보고 우렁찬 트림을 보고 마음껏 웃어보세요.마지막으로 그렇지만 앞에 얘기한 것과 마찬가지로 중요한 얘기인데요. 캐릭터에 반응을 추가했으니 이제 더 지겹겠죠! 즐기세요!특징- 냉장고 속 가득한 새로운 음식 재료- 음식을 대접할 수 있는 새로운 캐릭터- 더욱 실감나는 캐릭터 반응- 새로운 주스기와 오븐- 튀김 냄비! 이제 무엇이든 튀길 수 있어요. 튀긴 복숭아나 스파게티 먹고 싶은 사람 있나요?- 규칙도 없고 스트레스도 없는 완전히 자유로운 눈높이가 아이 수준인 재미!- 제3자 광고 없음- 인앱 광고 없음TOCA BOCA 소개Toca Boca는 어린이용 디지털 장난감을 제작하는 플레이 스튜디오로 수상 경력도 있습니다. Toca Boca는 재미 있게 놀이를 하는 것이 세상을 배우는 가장 좋은 방법이라고 생각합니다. 따라서 상상력을 자극하고 자녀와 함께 놀 수 있는 장난감과 게임을 만들고 있습니다. 무엇보다 타사 광고나 앱에서 바로 구매 기능 없이 안전한 방식으로 장난감과 게임을 만들고 있습니다.개인정보보호방침개인 정보는 당사에서 매우 심각하게 고민하는 문제입니다. 당사가 이러한 문제를 다루는 방식에 대해 자세히 알아보려면 http://tocaboca.com/privacy에서 당사의 개인정보보호방침을 읽어보시기 바랍니다.	10 000 000 - 50 000 000	NA	2015년 6월 2일	62M	4.4
2016-06-28	343	패션쥬디: 프로듀스100 스타일 옷입히기게임	0	ENISTUDIO Corp.	캐주얼 게임	http://m.kiniwini.com 매주 목요일 새로운 게임들이 출시된답니다 ^^쥬디와 나만의 아이돌을 만들고 멋진 사진을 찍어보세요~예쁘고 개성있는 걸그룹 실력파 솔로가수 멋진 듀오까지 원하는데로 아이돌을 만들 수 있어요.그다음은 예쁘게 꾸미고 관리해주면 OK~패션퀸 콘테스트에서 나의 패션감각을 뽐내고 이번주의 패션퀸이 되어보세요!댄스 연습을 열심히 하면 무대에서 멋진 댄스공연도 할 수 있답니다~카툰 기능으로 나만의 카툰을 쉽고 재미있게 만들 수도 있어요!지금 바로 시작해주세요!!----개발자 연락처 :서울특별시 서대문구 대현동 104-48 은하빌딩 5층 4호 이엔아이스튜디오+8223624157	10 000 - 50 000	항목당 가격 ₩3 000 ~ ₩9 000	2016년 5월 3일	34M	4.4
2016-06-28	344	월드 오브 탱크 블리츠	0	Wargaming World	액션	워게이밍이 개발한 ‘월드 오브 탱크 블리츠’는 제2차 세계대전을 배경으로 한 무료 MMO 액션 게임입니다.완벽한 고증을 기반으로 세밀하게 묘사된 200여 대의 거대한 전차가 여러분을 기다리고 있습니다. 모바일 게임플레이에 최적화된 터치스크린 조작 방식을 통해 박진감 넘치는 전투와 짜릿한 손맛을 느낄 수 있습니다.“모바일 최고의 멀티플레이 게임”— Pocket Gamer“수많은 전차 수많은 플레이어 수많은 재미”— IGN제2차 세계대전에서 활약했던 거대한 전차를 타고 치열한 전장으로 나가보십시오![게임 특징]• 완벽한 고증을 기반으로 구현된 200여 대의 전차• 새로운 전략을 시험해 볼 수 있는 다양한 전장• 7 vs 7 온라인 멀티플레이 전략 게임• 나만의 플레이 스타일에 따른 전차 연구와 승무원 훈련• 다양한 기기에 최적화 된 고품질 그래픽• 모바일 기기에 특화된 편리하고 직관적인 터치스크린 조작• 게임 내 채팅 기능과 클랜 채팅 기능• 다양한 보너스와 업적을 획득할 수 있는 맞춤형 전투 임무• 친구와 함께하는 클랜 기능• Free to Play! Free to Win!완전 무료 ‘월드 오브 탱크 블리츠’를 지금 다운로드하십시오!공식 포털: http://wotblitz.asia/공식 페이스북: https://www.facebook.com/WoTBlitzKR/고객 지원: https://kr.wargaming.net/support/kb/categories/8	10 000 000 - 50 000 000	항목당 가격 ₩1 074 ~ ₩117 722	2016년 6월 7일	54M	4.3
2016-06-28	345	지하철이야기 - 시즌2.러브하우스	0	highbrow	캐주얼 게임	[게임 특징]자산가가 되는 목표 아래 자연스럽게 서로 소통하며 2000년대 초의 아바타 미니미의 향수를 느껴보세요!친근한 지하철을 배경으로 바로 반응할 수 있는 실시간 커뮤니티를 즐기며 쉬운 조작과 난이도로 남녀노소 누구나 두루 즐길 수 있습니다.[재미 요소]★ 지하철을 타고 달리는 배달 퀘스트 ★우리는 배달의 민족!사무실에서 퀘스트를 받고 각 지하철역으로 찾아다니며 임무를 완수하세요! 경험치와 게임머니는 당신의 것!★ 꾸미는 재미 모으는 재미 키우는 재미 ★다양한 스킨으로 나를 꾸미는 재미! 충실한 펫들을 모으는 재미!펫이 모아온 재료로 사무실을 키우는 재미까지!★ 내가 제일 부자! 자산가치 올려보자! ★미션만 해서 언제 황금사무실 생길까! 투자하고 돈벌어서 인기인이 되자!★ 카카오톡 페이스북 친구와 함께 즐기자! ★친구들과 함께 플레이해보세요. 친구들과 아기자기한 실시간 소셜의 세계로 Go~[강추! 하이브로의 꿀잼 게임들]- 드래곤빌리지(드빌)- 드래곤빌리지2(드빌2)- 삼국지책략전(삼책)- 팀오브판타지(팀오판)키워드 : 거지 키우기 쿠키런 마인크래프트 스와이프 벽돌 깨기 레알팜 대어부시대 농장을 부탁해 에브리타운 아이러브커피----개발자 연락처 :02-538-1462서울 강남구 대치동 995-7 준&빌딩 4층사업자등록번호 : 120-87-89784통신판매업신고번호 및 신고기관 : 제 2012-서울강남-03212 호 서울시 강남구청	100 000 - 500 000	항목당 가격 ₩3 000 ~ ₩50 000	2016년 5월 5일	37M	4.2
2016-06-28	346	모던 컴뱃 5: 블랙아웃	0	Gameloft	액션	> “멋진 비주얼과 게임 플레이” – IGN> “모든 면에서 한 단계 더 발전” – 148Apps> “정교한 컨트롤과 인상적인 그래픽” – Pocket Gamer모바일 최고의 FPS 전쟁과 함께 진화하다!액션 슈팅 게임의 새 기준을 제시하는 최고의 FPS 시리즈가 돌아왔다! 팀을 만들고 친구들을 모아 각자의 그리고 팀의 실력을 겨루며 전면전을 펼치십시오!강력한 싱글 플레이를 원하십니까? 그렇다면 혼돈이 몰려오는 세상에서 적들과 싸우며 세계를 무너뜨리려는 광신자들의 공격에 맞서 전장으로 나가십시오.좋아하는 클래스 선택> 싱글/멀티플레이에서 6가지 클래스를 육성하고 자신의 스타일에 맞춰 변경할 수 있습니다.> 돌격병 중화기병 정찰병 저격병 지원병 또는 현상금 사냥꾼 등 자신의 스타일에 맞는 클래스를 선택하십시오.> 기술 포인트를 획득하고 사용해 각 클래스의 기술을 얻으십시오.강력한 멀티플레이> 팀과 팀이 격돌하는 화끈한 온라인 멀티플레이 전투를 경험하십시오.> 전체/팀 채팅으로 대화를 나눌 수 있습니다.> 개인/분대 순위표를 지원합니다.> 시간 제한 이벤트에서 멋진 보상을 받을 수 있습니다.통합된 성장 시스템> XP를 모아 싱글플레이 미션 및 멀티플레이 매치에서 레벨을 올리십시오.> 하위 무기 숙련도를 쌓아 고성능 무기를 얻으십시오.> 다양한 보조 장비를 조합해 자신에게 잘 맞는 총기를 만들 수 있습니다.숨막히는 싱글 캠페인> 도쿄에서 베니스까지 다양한 도전을 경험하며 스토리 미션을 즐기십시오.> 아드레날린이 용솟음 치는 새로운 특수 작전 미션을 만나보십시오.> 웅장한 3D 그래픽과 음악 음성 연기가 영화와 같은 컷신과 함께 펼쳐집니다.사용자에게 최적화되는 컨트롤> 직관적인 컨트롤을 자신의 스타일에 맞게 편집할 수 있습니다.모던 컴뱃 5는 HID 게임 컨트롤러를 지원합니다. MOGA Pro 컨트롤러도 모드 B에서 지원됩니다(HID 모드).모던 컴뱃 5를 플레이하려면 인터넷에 연결해야 합니다._____________________________________________게임로프트의 최신 정보와 이벤트 소식을 가장 빠르게 접하는 방법!게임로프트코리아의 공식 카페(http://cafe.naver.com/gameloftkr)를 방문해 보세요.트위터 계정(http://glft.co/GameloftonTwitter )을 팔로우하거나 페이스북(http://facebook.com/Gameloft)에서 '좋아요'를 클릭하세요.유튜브(http://www.youtube.com/Gameloft)에서 동영상과 예고편을 감상해 보세요.개인 정보 취급 방침: http://www.gameloft.com/privacy-notice/?lang=kr이용 약관: http://www.gameloft.com/conditions/?lang=kr최종 사용자 라이선스 계약: http://www.gameloft.com/eula/?lang=kr	10 000 000 - 50 000 000	항목당 가격 ₩1 000 ~ ₩100 000	2016년 6월 2일	NA	4.2
2016-06-28	347	깡패 지존 - Grand Gangsters	0	Doodle Mobile Ltd.	액션	표면적으로 질서정연해 보이지만 실제로 위험한 기운이 감도는 자유의 성에 오신 것을 환경합니다. 당신은 이곳 길거리에서 무기를 들고 눈에 거슬리는 어떤 사람이라도 폭력을 쓸 수 있고 자신의 차 또는 타인의 것을 빼앗은 차를 불문하고 길거리를 종횡무진 운전하며 돌진할 수 있습니다. 그러나 의심의 여지없이 온갖 나쁜 짓을 저지른 당신은 경찰의 미친듯한 추적를 당하게 될 수 있으므로 스스로 살길을 도모할 수 밖에 없겠죠!물론 당신이 법이나 규율을 잘 키지는 좋은 국민이 되는 것을 환영합니다. 게임 내에는 전투와 운전이라는 두 종류 6종의 다양한 미션이 준비되어 있고 당신의 도전을 기다리고 있습니다. 게임 완료와 충분한 별을 획득한 후 새로운 도시 지역이 잠금 해제되며 그곳에서는 난이도가 더욱 높은 미션과 더욱 막강한 적들이 호시탐탐 당신을 노리며 기다리고 있습니다.그리고 전설에 따르면 도시에는 수많은 신비로운 아이템들이 흩어져 있다고 하며 그것들을 전부 수집하면 아주 멋진 총과 차량을 획득할 수 있습니다. 만약 당신이 이에 대해 관심이 있다면 한 번 해보는 것도 괜찮을 것입니다.특징:- 고도의 사실적 3D 시뮬레이션 도시 장면으로 행인과 차량 교통에 모두 자율적인 행동 규칙이 있습니다.- 4가지 다양한 레벨의 지역으로 구분되며 각 지역에는 모두 전투 운전 두 종류가 있고 총 6종의 다양한 미션으로 구성되어 있습니다.- 10여종의 다양한 무기 5대의 스타일이 서로 다른 차량들을 사용할 수 있으며 수집한 신비로운 아이템으로 직접 최고급 장비를 교환할 수 있습니다.자유자재로 원하는 대로!---Welcome to Sin City! Where it all began. Roll up on a dangerous new trip through the city in San Andreas Fault in Grand Gangsters today!Grand Gangsters puts the dark intriguing and ruthless world of the city’s street crimes on your phones. You can tackle 6 different types of motor vehicle theft missions to take over the city and outrun the police or just obey every traffic light. Stealing auto cars evading cops racing through streets and shooting down other gangs… Do you have enough guts to rise to the top of the criminal piles?Game Features:- Unique mixer of a shooter punch game and auto racing!- Incredible 3D graphics and intuitive touch controls- Tons of missions and possibilities in 4 areas of the city- 15+ weapons and auto vehicles	10 000 000 - 50 000 000	항목당 가격 ₩2 300 ~ ₩119 000	2016년 5월 25일	18M	4.1
2016-06-28	348	Color Switch	0	Fortafy Games	액션	Over 80 000 000 downloads worldwide!Play now the #1 addictive game of the year!Tap the ball carefully through each obstacle and your ball will switch color with some powerups.You must follow the color pattern on each obstacle to cross it !Be careful not to pass through the wrong color or you’ll have to start again.전 세계적으로 80 000 000 이상 다운로드!지금 올해의 # 1 중독성 게임!각 장애물을 통해 신중하게 볼을 탭하고 볼은 약간의 파워 업으로 색을 바꿀 것입니다.당신은 그것을 건너 각각의 장애물에 컬러 패턴을 따라야합니다!잘못된 색상을 통과하기 또는 다시 시작해야합니다 않도록주의하십시오.	50 000 000 - 100 000 000	항목당 가격 ₩3 700 ~ ₩9 800	2016년 6월 23일	32M	4.5
2016-06-28	349	Smashy City	0	Ace Viral	액션	SMASHY CITYSmash the City to pieces with a line up of legendary monsters! Punch down buildings smack down skyscrapers bash houses to bits! The police SWAT and the army will try to stop you causing maximum destruction! Battle APCs tanks helicopters and more! How much City can you SMASH?!Take control of a giant Ape Lizard Wolf Spider...even a Penguin and a Giant Bunny! Take your highest scores to the leaderboards and beat your friends!FEATURES- 36 monsters to unlock and wreck havoc with!- Monsters have different strength and skills find your favourite!- Take each monster into RAMPAGE mode become indestructible SMASH EVERYTHING in your path!- A huge randomly generated endless city for you to destroy!While Smashy City is entirely free to play the monsters can be purchased for real money. If you do not wish to use this feature please disable in-app purchases in your device's settings.SMASHY CITY전설적인 괴물의 라인업과 조각에 도시 스매쉬! 건물을 펀치 비트 고층 빌딩 bash는 주택을 헤로인! 경찰 SWAT 군대는 최대 파괴의 원인이 중지하려고합니다! 전투 장갑차 탱크 헬기 및 더 많은 것! 당신은 얼마나 많은 도시 부술 수 있습니다!거대한 원숭이 도마뱀 늑대 거미 ... 심지어 펭귄과 자이언트 토끼를 장악! 순위표에 가장 높은 점수를 가지고 친구를 이길!풍모- 36 몬스터와의 잠금을 해제하고 사고의 혼란합니다!- 몬스터가 서로 다른 힘과 능력을 가지고 당신의 마음에 드는 찾아라!- 파괴되고 난리 모드로 각 몬스터를 타고 경로에 모든 것을 분쇄!- 당신이 파괴하기위한 거대한 무작위로 생성 끝이없는 도시!Smashy시 몬스터를 재생할 완전히 무료이지만 실제 현금으로 구입하실 수 있습니다. 이 기능을 사용하지 않으려면 장치의 설정에서 인앱 구매를하지 않도록하시기 바랍니다.	1 000 000 - 5 000 000	항목당 가격 ₩1 125 ~ ₩5 180	2016년 5월 16일	NA	4.5
2016-06-28	350	Flow Free	0	Big Duck Games LLC	퍼즐	Flow Free*는 단순하지만 누구나 빠져드는 퍼즐 게임입니다.같은 색상을 파이프로 연결해 '플로우'를 만드는 것이 목표입니다. 모든 색상을 연결해 보드 전체를 완성하면 Flow Free의 퍼즐이 완성됩니다. 하지만 조심하세요. 파이프가 서로 겹치거나 교차하면 안됩니다!프리 모드로 수백 개의 레벨을 플레이하거나 시간 제한 모드에서 한계를 시험해볼 수 있습니다. Flow Free는 쉽고 편안함 그리고 강렬한 중독성과 높은 난이도를 다양한 형태로 모두 선사하는 퍼즐 게임입니다. 여러분의 취향에 맞게 플레이하세요. 근심 걱정도 Flow Free와 함께 흘려 보내보세요!Flow Free 기능:★ 1 500가지 이상의 무료 퍼즐★ 프리 모드와 시간 제한 모드★ 선명하고 화려한 그래픽★ 재미있는 사운드 효과Super Stickman Golf의 제작사 Noodlecake Studios가 Flow Free 제작에 많은 도움을 주셨습니다. 감사합니다!재미있게 즐겨주세요. Flow Flow Free Flow Free 아이콘은 미국을 비롯한 세계 각국에 Big Duck Games® LLC(등록번호: 4 395 937 4 320 256 4 356 856)가 보유한 등록상표입니다.	100 000 000 - 500 000 000	항목당 가격 ₩1 414 ~ ₩5 712	2016년 6월 13일	기기에 따라 다릅니다.	4.3
2016-06-28	351	Halli Galli FREE	0	Omnivision Studios	카드	Halli Galli는 같은 종류의 과일 카드 5개가 탁자에 모이면 종을 빨리 울려야 하는 스피드 액션 게임입니다. 덱에는 56개의 카드가 있습니다. 손에 쥔 카드가 바로 생명입니다. 카드를 모두 일으면 게입에서 집니다. 재빠르게 생각하고 빠르게 반응하여 56개의 카드를 모두 모아서 승리자가 되세요! James Lowder의 책 'The BEST 100'에서 언제 즐겨도 좋은 최고의 가족 게임으로 선정되었습니다. http://www.halligalli-game.com/	500 000 - 1 000 000	NA	2014년 6월 17일	43M	3.6
2016-06-28	352	2048	0	2048 Game	퍼즐	This 2048 game is a simple fun and addictive number puzzle game. Join the numbers and get to the 2048 tile!HOW TO PLAY:Swipe (Up Down Left Right) to move the tiles. When two tiles with the same number touch they merge into one. When 2048 tile is created you wins!Start play this 2048 game compete with your friends to see who can make the best score.Please give us feedback in comments we will make it the best 2048 game!This 2048 puzzle game is based on http://gabrielecirulli.github.io/2048/Start fun on 2048 puzzle!이 2048 게임은 단순하고 재미와 중독성 숫자 퍼즐 게임이다. 숫자를 가입하고 2 048 타일에 도착!게임 방법 :문지 (위 오른쪽 아래 왼쪽은) 타일을 이동합니다. 같은 수의 터치 두 타일 그들은 하나에 병합 할 때. 2048 타일이 생성되면 당신은 이긴다!시작이 2048 게임을 최고의 점수를 만들 수있는 사람을보기 위해 친구들과 경쟁하게됩니다.우리가 가장 좋은 2048 게임 것 의견에 우리에게 피드백을 제공하십시오!이 2048 퍼즐 게임은 http://gabrielecirulli.github.io/2048/을 기반으로2048 퍼즐에 재미를 시작합니다!	5 000 000 - 10 000 000	NA	2016년 4월 1일	기기에 따라 다릅니다.	4.3
2016-06-28	353	부엌에서 요리	0	Girl Games - Vasco Games	캐주얼 게임	이 요리 게임에서 우리는 당신을위한 조리법 몇 있습니다. 당신은 빵을 선택할 수 있습니다 : 감자 튀김과 햄버거 도넛 또는 수프. 요리의 대부분은 서로 다른 토핑이나 장난감도를 장식하실 수 있습니다.주방 기능에 요리 :✔ 3 가지 요리를 선택✔ 감자 튀김과 햄버거 만들기✔ 구워하고 자신의 도넛을 장식✔ 자신의 수프 쿡✔ 쉬운 아이들을위한 재생부엌에서 요리하는 최고 소녀 게임에서 게임 요리 게임 중 하나입니다. 우리는 많은 다른 쉬운 여자 게임 응용 프로그램을 재생 게시 할 수 있습니다. 우리는 당신이 부엌에서 ourCooking을 즐길 바랍니다 그리고 우리는 당신이 우리의 페이스 북 페이지를 좋아하여 우리에게 사랑을 주거나 트위터 나 인스 타 그램에 우리를 따라 바랍니다. 그래서 우리는 요리와 베이킹 게임에 대한 최신 정보를 유지할 수 있습니다.★ 페이스 북 - https://www.facebook.com/LadiesDressUp★ 트위터 - https://twitter.com/ladiesdressup★ 인스 타 그램 - https://instagram.com/TopGirlGames	1 000 000 - 5 000 000	NA	2016년 6월 14일	43M	3.9
2016-06-28	354	합체! 다이노 로봇 - 블레이드 스테고 공룡게임	0	TheFlash&FirstFox	캐주얼 게임	곰씨닷컴과 퍼스트폭스에서 제공하는 무료 공룡로봇 조립 게임!흩어져있는 블레이드 스테고 로봇부품을 조립하여크고 강력한 공룡로봇을 조립해 보세요.조립 후 다양한 기술을 사용할 수 있습니다.새로운 공룡에 대한 아이디어를 리뷰로 적어주시면 꼭 만들어 볼게요~----개발자 연락처 :02-6351-4625서울특별시 광진구 자양동 74-14 306호	10 000 - 50 000	NA	2016년 6월 19일	24M	4.1
2016-06-28	355	당구 3구 4구	0	mobirix	스포츠	[ 게임 특징 ]- 멀티플레이 모드: 전 세계인들과 온라인으로 당구 대결 구성.- 싱글플레이 모드: 연속 득점으로 높은 점수를 기록하는 혼자 즐기는 게임 구현.- 물리엔진을 통한 리얼함 극대화.- 남녀노소 누구나 할 수 있는 쉬운 조작법.- 구글플러스 로그인 시 랭킹 업적 제공 및 멀티플레이 지원.- 태블릿 기기 지원Homepage:https://play.google.com/store/apps/dev?id=4864673505117639552Facebook:https://www.facebook.com/mobirixplayen----개발자 연락처 :02-2025-7804서울특별시 구로구 디지털로33길 11 에이스테크노타워 8차 606호주식회사 모비릭스사업자등록번호:130-86-28545통신판매업번호:제 2011-서울구로-0792호통신판매업기관:구로구청	1 000 000 - 5 000 000	항목당 가격 ₩1 000 ~ ₩5 000	2016년 6월 21일	10.0M	3.7
