rank	title	price	publisher	category	description	download	inAppProducts	lastUpdate	size	rate
2016-06-17	356	Drift Girls	0	NHN BlackPick	자동차 경주	남자들의 리얼엔진! 드리프트 걸즈!누구보다 빠르게 남들과는 다르게가장 빠른 사람이 미인을 차지한다!남자들의 리얼엔진! 드리프트 걸즈!***************************************************************************************************************【게임소개】 드리프트 걸즈 는 드리프트 타이밍에 맞춰 원터치만으로 환상적인 주행을펼칠수 있는 신감각 레이싱 게임입니다.그동안 없던 탄탄한 스토리와 아름다운 아가씨들과의 만남은 더더욱 놓칠수 없는드리프트 걸즈만의 매력!속도가 능력인 이 도시에서 초고속의 전설이 되어보세요.●기본 룰1) 스타트 신호에 맞춰 RPM 게이지를 녹색 지점에 맞추면 로켓 스타트가 발동 됩니다.2) 코너 방향을 보고 드리프트 라인과 차량 중앙을 맞춰 좌/우회전 버튼을 누르면서 진입(※주의>버튼에서 손을 떼지 마세요)3) 드리프트에서 빠져나올때도 동일하게 드리프트 라인에 맞춰 버튼에서 손을 떼면 끝!4) 드리프트를 통해 모인 부스터를 사용하여 짜릿한 속도감으로 달리면 승리!●월드 투어 오픈이제 실제 레이서와 실시간 PVP!한순간도 긴장을 늦출 수 없는 스릴 만점 레이스!이제 월드 투어의 시즌이 열렸습니다.●스토리 모드와 보스 클리어이 도시는 스트릿 레이싱이 일상화 되어있으며 인기있는 스포츠 중 하나 입니다.에어리어에서 레이스를 진행할수록 당신을 선망하는 눈빛도 질투하는 사람들도 늘어날거에요.해당 에어리어에서 가장 강력해지면 보스와 대결을 통해 다음 에어리어로 넘어갈수 있습니다.이 도시를 재패하고 세계를 노려보세요.●아름다운 히로인들과의 만남 그리고 아찔한 데이트이 도시에서는 빠른 것이 곧 능력! 당신의 모습을 보고 반한 히로인들을 만나보세요.저마다 다른 성격과 개성이 있기때문에 반복적인 데이트를 했다간 큰코 다칩니다.그녀들에게 선물을 주고 데이트를 하면 호감도가 오르게 되고 일정 호감도가 되면히로인과 함께 레이스를 즐길수 있게 됩니다.(오빠 달려~!!)히로인마다 운전에 도움을 주는 능력들이 조금씩 다르니 최대한 많은 히로인들과 좋은 관계를 가져보세요.호감도가 MAX가 되면!!? >///< 아잉 몰라요~●남자의 승부욕을 불태우는 다양한 스페셜 레이스 모드드리프트 걸즈에서는 AI뿐만아니라 실제 유저와도 실력을 겨룰수 있습니다.실시간으로 펼쳐지는 1:1 배틀 기록경쟁으로 최강자를 가르는 주간 레이스.제한시간내에 코스를 주파해야 하는 타임어택과 앞서가는 차량을 따라잡는 추격전까지!끝없이 센스를 갈고닦아 초고속의 전설을 만들어보세요.●차량의 성장과 튜닝페라리 람보르기니가 짱먹는 세계는 이제 그만.당신이 원한다면 작고 귀여운 경차로도 최고의 레이싱카를 만들수 있습니다.끝없는 차량 성장과 트랙에 특화된 전략적인 파츠 교체!그리고 다양한 컬러의 도색과 개성있는 데칼들까지.어디에도 없는 나만의 슈퍼카를 만들어보세요.[공식카페]http://cafe.naver.com/driftgirls/[공식 페이스북]https://www.facebook.com/toastdgirls----개발자 연락처 :- 주소: 경기도 성남시 분당구 대왕판교로645번길 13487-연락처:1544-6859-사업자 등록 번호:144-81-21376-통신판매업 신고 번호:제 2014-경기성남-0170호	500 000 - 1 000 000	항목당 가격 ₩999 ~ ₩100 000	2016년 5월 29일	41M	4.3
2016-06-17	357	미스틱킹덤	0	Netmarble Games	롤플레잉	귀여운 영웅들이 펼치는 삼국 통일을 위한 모험!‘마하’ ‘엘’ ‘르’ 3개 왕국 중 최고가 될 수 있는 왕국은 단 1곳뿐!다양한 영웅들과 나만의 팀으로 미스틱킹덤의 전략 RPG 를 경험하세요!게임특징■ 3D 그래픽으로 만나는 개성 넘치는 영웅들주머니 속에 넣고 싶은 핵 귀여운 영웅들로 가득!개성 있는 영웅들과 새로운 모험을 떠나보세요!■ 다양한 육성 시스템영웅들의 끝없는 성장!남들과 차원이 다른 내 영웅을 육성하세요!승급과 진화는 기본! 이제는 장비도 성장할 수 있어요!■ 깊이 있는 전략!전방 후방 미들 다양한 영웅의 배치와 조합스킬 타이밍을 통한 전략적 전투를 만나보세요!■ 뺏고 뺏기는 쟁탈전다른 플레이어들의 성을 약탈하세요성을 점령하면 엄청난 보물을 가질 수 있어요!내 성을 약탈로 부터 지켜야 하는 것도 잊으시면 안 돼요!■ 방대한 컨텐츠200여개의 스테이지 PVP 길드전 BOSS전 무한던전 등 8가지 특수 던전을 만나보세요!갑자기 마주치는 게릴라 스테이지의 엄청난 보상을 놓치면 손해!■ 상품 정보 및 이용 조건 안내 ■- 공급자 : 넷마블게임즈(주) 대표이사 권영식- 이용조건 및 기간 : 게임 내 별도 고지된 내용에 따름(사용기간이 표시되지 않은 경우 서비스의 종료일까지를 사용기간으로 간주)- 결제금액 및 방법 : 상품 별 별도 고지된 결제금액 및 결제방법에 따름(외화 결제 시 환율 및 수수료 등으로 인해 실제 청구금액과 다를 수 있음)- 상품지급방식 : 게임 내 구매한 아이디(캐릭터)로 즉시 지급- 한국의 경우 위치 정보를 사용하지 않음- 넷마블 고객센터 : 1588-3995 (평일 오전9시~오후6시 상담가능)- 최소사양 : CPU 듀얼코어 1.2GHz Ram 1GB----개발자 연락처 :02-1588-3995서울특별시 구로구 디지털로 300사업자 번호 : 105-87-64746통신판매업 번호 : 제 2014-서울구로-1028 호	1 000 000 - 5 000 000	항목당 가격 ₩1 000 ~ ₩100 000	2016년 5월 16일	175M	4.0
2016-06-17	358	대어부시대	0	21g.	어드벤처	바다는 지금 최고의 황금어장!바야흐로 大어부시대가 열렸다!최고의 동료를 모아 大어부에 도전하세요!비록 시작은 작은 땟목이지만..꼭 거대한 어선을 갖고 말겠어!황금어장을 찾기위해 일생을 바친 위대한 사나이 기스무진!기스무진 선장의 항해일지를 발견한 나는 황금어장을 찾아 여정을 떠난다!◈게임 특징◈누구나 쉽게 즐길 수 있다.한발 한발 성장해가는 재미가 있다.켜놓기만 해도 개이득을 챙길 수 있다.찾아보기 힘든 유니크한 디자인⊙게임 방법⊙1. 물고기를 잡는다.2. 좋은 가격에 판다.3. 더 좋은 어선과 장비를 갖춘다.4. 전설의 어부를 찾아 동료로 만든다.5. 신비의 섬을 탐험!6. 바다괴물과의 전투!7. 해적선장과의 손 떨리는 게임 한판!8. 흑진주를 모아 더욱 강력하게 업그레이드!9. 위대한 항로의 황금어장을 찾자!10. 전설의 大어부가 된다!21g팀에서 정말 혼신의 힘을 다해 만들었습니다.재미있게 즐겨주세요!사운드 제작: 먼데이 엔터테인먼트----개발자 연락처 :* 21g에서 인디게임 퍼블리싱을 진행하고 있습니다. 이메일로 연락주세요!이메일: 21gramgame@gmail.com연락처: 010-4182-2221주소: 서울시 마포구 합정동 381-16	500 000 - 1 000 000	항목당 가격 ₩3 000 ~ ₩120 000	2015년 9월 24일	49M	4.4
2016-06-17	359	용사모아 던전	0	FingerCat	롤플레잉	집에서 게임을 하던 고교생 김용사는 갑자기 어떤 힘에 이끌려 다른세상으로 소환되었다.엄마가 모르는 사람은 따라가지 말라고 했지만 돈 많은 공주가 같이가자고 손짓하는 그런게임.-동료용사들을 모아 던전을 탐험헤 보세요.-재료 아이템을 깨알같이 모아서 드레스를 만들어 보아요.드레스 모으는 재미도 쏠쏠하답니다.-뭔가 비밀을 간직하고 있는듯한 공주의 이야기가 궁금하다면 끈기를 가지고 진행해보세요.-최강자를 가릴수 있는 자리뺏기 시스템! 충분히 훈련했다면 도전해보세요.-소수정예 길드시스템! 길드원과 힘을 합쳐 영지를 점령하고 큰 보상을 받아보세요.-친구들을 데리고 레이드! 친구들이 강하다면 더 강한 레이드도 한번 도전해보세요.-재태크는 필수! 전투에서 얻는 작물아이템을 농장에 심어 돈을 벌어보세요.-----------------------------------------------------------[용사모아던전]을 실행시키기 위해서는 네트워크 환경이 필수입니다.공식 카페 : http://cafe.naver.com/herocollectionnge2015@naver.com핑거캣 게임즈 (FingerCat Games)사업자 등록 번호 : 655-46-00069기기 호환성 문제시 아래링크로 받으시면 됩니다.http://cafe.naver.com/herocollection/3626----개발자 연락처 :nge2015@naver.com 로 문의 주세요.	100 000 - 500 000	항목당 가격 ₩1 000 ~ ₩50 000	2016년 5월 3일	65M	4.4
2016-06-17	360	비행의신	0	NORITONG INC	롤플레잉	6월 9일 업데이트 내역을 안내해 드립니다.1.아이템 잠금 기능이 추가되었습니다.- 이제 룬과 장비 보조기체를 보호할 수 있습니다.- 잠금 상태의 아이템은 판매되거나 분해되지 않습니다.- 잠금을 해제하려면 화면에 출력되는 문자를 입력해야 합니다.- 조각 아이템과 소모품은 잠기지 않습니다.2.아이템 툴팁 메뉴가 개선되었습니다.- 이제 장착하지 않은 아이템도 강화 및 진화가 가능합니다.- 메뉴의 성향에 따라 버튼의 컬러가 변경되었습니다.- 툴팁 메뉴에 잠금(잠금해제) 버튼이 추가되었습니다.3.인터페이스가 개선되었습니다.- 거점 쟁탈전의 남은 회수를 보여주는 방식이 다른 컨텐츠와 동일하게 티켓 타입으로 변경되었습니다.- 이제 친구 메뉴의 첫번째 탭은 친구 목록이 보여집니다추천 친구 탭은 두번째로 변경되었습니다.- 타이틀 화면에서 로그인 인터페이스가 변경되었습니다.이제 로그인 버튼을 터치한 후 원하는 계정을 선택하여 로그인 합니다.4.마법의 회중시계가 리뉴얼 되었습니다.-이제 마법의 회중시계는 쿨타임마다 슬로우 존을 만듭니다.-슬로우 존에 적의 탄막이 들어올 경우 아주 느리게 이동하게 됩니다.-회중시계의 장착 위치에 따라 좌측이나 우측에 고정적으로 슬로우 존을 생성합니다.-등급과 레벨이 높아질수록 더 자주 더 느리게 만듭니다.5.이제 우편함에서 모두 받기 버튼을 누르면 해당 탭에 있는 우편만 받아집니다.6.각종 오류가 개선되었습니다.-상점 물품 갱신버튼을 사용시 보여지는 정보와 실제 소모되는 정보가 다른 오류를 수정하였습니다.-챌린지리그 라운드스킵을 최고 기록보다 낮게 진행하였을 경우 스킵 가능 라운드가 낮아지는 오류를 수정하였습니다.7.트리니티 관련 업적이 추가되었습니다.- 트리니티 마스터 위대한 트리니티 트리니티 플레이어의 3가지 업적이 추가되었습니다.- 트리니티 업적은 로비 하단의 퀘스트 버튼을 눌러 확인할 수 있습니다.====================================================================※ 다양한 패턴수십 종류의 적들이 사용하는 100가지 이상의 패턴을 공략해보세요!※ 개성넘치는 캐릭터비슷비슷한 캐릭터는 그만!개성 넘치는 비주얼과 스킬 폭탄 그리고 멋진 보이스와 스토리까지 키우는 재미가 쏠쏠!※ 배틀 아레나슈팅에서도 유저간의 PvP를?!다른 유저와 1:1 혹은 2:2 팀으로 대결을 하여 최강자가 되어 보세요~!※ 거점 쟁탈전기존 슈팅 게임에서는 볼 수 없었던 길드원이 힘을 합쳐 거점을 공략!기여도를 높여 길드 최고의 플레이어가 되어 보세요~※ 스토리 모드다양한 지역에서 펼쳐지는 몰입 만점의 스토리 라인~캐릭터와의 연관성을 찾아가는 재미는 덤~※ 챌린지 리그자신의 강함을 증명하고 싶다면 챌린지 리그에 도전해보세요!랭커가 되면 푸짐한 보상도 받을 수 있어요~※ 편대 시스템컨텐츠가 커지면 캐릭터의 활용법도 늘어야 겠죠?최대 3명의 캐릭터로 편대를 만들어 편대 컨텐츠를 즐겨보세요!※ 최고의 조력자 - 보조기체캐릭터에게 보조기체를 장착시켜 다양한 효과를 얻을 수 있어요.공격이면 공격 방어면 방어 심지어 부활까지!?모으면 모을수록 수집하는 재미가 있는 100여종의 보조기체를 모아 보세요!※ 룬과 장비RPG에 장비가 없으면 섭섭하겠죠?여러가지 스탯을 상승시켜주는 다양한 룬과 캐릭터에 개성에 맞춰 세팅된 장비까지취향따라 전략따라 설정해 보세요!----개발자 연락처 :(우) 135-955서울특별시 강남구 도산대로83길 17 여의주빌딩 4층전화: 070-5029-2849	100 000 - 500 000	항목당 가격 ₩3 000 ~ ₩100 000	2016년 6월 10일	28M	4.4
2016-06-17	361	워쉽배틀 : 2차세계대전	0	JOYCITY Corp.	액션	본격 제2차 세계대전 함선 게임 !!세상을 평정할 함선 전쟁이 이제 시작된다 !이제 제군들은 역사속에 실존했던 강력한 함선의 제독이 되어 전쟁을 승리로 이끌어라 !!『WARSHIP BATTLE』 은 2차 세계대전의 유명한 해전들을 소재로 개발된 해상 밀리터리 게임 으로전세계적으로 인기를 끈 『GUNSHIP BATTLE』의 정통 후속작 입니다.진주만 공습 말레이 해전 미드웨이 해전 등 실제 역사속의 전쟁 속에서당신만의 강력한 함선으로 위기속의 전쟁을 승리로 이끌어 보세요 !게임특징:> 모바일 해양 액션 게임 중 최고의 퀄리티를 확인해 보세요 !> 빠른 게임속도와 저용량으로 지금바로 전세계 모든 친구들과 함께 시작 할 수 있어요 !> 다운로드 이후에는 네트워크 없는 환경 어디서나 플레이 가능 합니다 !> 역사속에 실존했던 수십종의 다양한 함선들을 개조 / 육성 시키면서 당신만의 함선을 완성해 보세요 !> 3D 함선들의 다양한 공격 연출과 짜릿한 타격감이 여러분을 기다리고 있습니다 !> 수십종의 전쟁 시나리오를 통해 제2차세계대전 당시의 긴박감을 손 끝에서 느껴보세요 !> 제독의 다양한 지휘 성향을 만족할 수 있도록 3가지 이상의 다양한 조작법이 선택 가능합니다.무수히 많은 함선들과의 포격전 잠수함과의 숨막히는 추격전 항공모함과 함재기의 공중전.높은 수준의 그래픽 연출과 조작감으로 함선전쟁의 생생한 감동을 지금 바로 느껴 보십시오.세상을 평정할 함선전쟁이 이제 시작된다!워쉽배틀 : 2차 세계대전----개발자 연락처 :경기도 성남시 분당구 분당로 55 분당퍼스트타워 11층 463-824 (주) 조이시티사업자등록번호 116-81-54101통신판매업신고 경기성남 2007-129대표전화 031-789-6500	10 000 000 - 50 000 000	항목당 가격 ₩1 000 ~ ₩50 000	2016년 6월 10일	55M	4.3
2016-06-17	362	오더앤카오스 온라인	0	Gameloft	롤플레잉	수천 명의 게이머와 함께 Android에서 펼쳐지는 최고의 MMORPG를 경험하세요! 친구와 팀을 구성하여 퀘스트를 완수하고 드넓은 판타지 세상을 탐험하며 영웅의 위업을 이루고 길드를 멀티 플레이 세상의 정상의 자리로 이끄세요.==== 중요 안내사항 ====오더앤카오스 온라인은 고성능 장치에서 최상의 게임 환경을 제공합니다. 하지만 기타 다양한 장치에서도 훌륭한 게임 환경을 체험할 수 있습니다.게임을 플레이하기 전에 하드웨어 사양을 반드시 확인하세요.오더앤카오스 온라인 최소 하드웨어 요구 사양:- 1 GHz CPU- 500 MB RAM- 1.7 GB의 여유 공간===========================최고의 모바일 MMO 게임 경험• 고급 캐릭터 생성 시스템을 통해 여러분의 영웅 아바타를 진정한 MMORPG 스타일로 변신시키세요.• 5가지 환상의 종족: 엘프와 인간은 질서를 위해 오크와 언데드는 혼돈을 위해 싸우며 멘델은 중립을 지킵니다. 최대 5명의 캐릭터를 만들고 플레이할 수 있습니다.• 성별 외모 직업 특성을 선택할 수 있습니다. 그리고 15 000가지 이상의 다양한 기술과 8 000가지 이상의 장비로 쉽게 끝나지 않을 모험을 즐길 수 있습니다.커뮤니티 교류• 하라돈의 세계를 혼자 탐험하거나 진정한 멀티 플레이 게임을 경험: 친구나 적을 만들고 거래를 하며 도전하고 함께 대화할 수 있습니다. 다양한 교류를 통해 이 세계의 일부가 된 것 같은 현실감을 느낄 수 있습니다.• 그룹 또는 길드에 가입해 더 강해지세요. 팀원을 구성하여 가장 어려운 전설의 던전을 통과하며 진정한 MMO를 경험하세요!• 치열한 멀티 플레이 전투에 뛰어들어 길드를 하라돈 최고의 길드로 이끄세요.세계는 당신의 것• 어둠의 숲부터 정글 산에 이르는 거대한 판타지 세계를 걸어서 또는 마법의 힘을 빌려서 여행해 보세요.• 수백 명의 캐릭터와 이야기를 나누고 교류하며 1 500가지 이상의 퀘스트를 찾으세요.PVP 투기장의 뜨거운 열기!• 팀워크가 개개인의 힘을 뛰어넘는 새로운 PvP 모드가 전장 위에서 펼쳐집니다. 상대 팀의 깃발을 빼앗아 아군 기지로 가지고 되돌아오면 점수를 얻습니다.새롭게 선보이는 탈것• 붉은 유령마 은빛 절망 평화의 크라켄과 같이 새롭게 선보이는 탈것에 몸을 싣고 누구보다 빠르게 전장을 누비세요!최고의 MMORPG 세상으로 뛰어들어 여러분만의 전설을 만드세요!MMO 게임 롤플레잉 게임(RPG) 멀티 플레이 게임 및 영웅 판타지 게임의 팬이라면 이 게임을 만끽할 수 있습니다!_____________________________________________게임로프트의 최신 정보와 이벤트 소식을 가장 빠르게 접하는 방법!게임로프트코리아의 공식 카페(http://cafe.naver.com/gameloftkr)를 방문해 보세요.트위터 계정(http://glft.co/GameloftonTwitter )을 팔로우하거나 페이스북(http://facebook.com/Gameloft)에서 '좋아요'를 클릭하세요.유튜브(http://www.youtube.com/Gameloft)에서 동영상과 예고편을 감상해 보세요.개인 정보 취급 방침: http://www.gameloft.com/privacy-notice/?from=IGA&igagame=D4HM&ctg=PRIVACY&ver=1.6.0&lang=KR&hitId=9254208690이용 약관: http://www.gameloft.com/conditions/?from=IGA&igagame=D4HM&ctg=TERMS&ver=1.6.0&lang=KR&hitId=9246234195최종 사용자 라이선스 계약: http://www.gameloft.com/eula/?lang=kr	1 000 000 - 5 000 000	항목당 가격 ₩1 000 ~ ₩100 000	2016년 5월 17일	2.0G	4.3
2016-06-17	363	태극팬더: 액션 신세계	0	(주)쿤룬코리아	액션	날 것 그대로 생생한 액션이 왔다!생생 액션 RPG 태극팬더 : 액션 신세계! 구글플레이 오픈![ 고수의 액션을 담은 생생 액션 RPG ]모션캡쳐로 생생히 담아낸 리얼한 전투모션손 끝에서 펼쳐지는 날 것 그대로의 생생한 액션[ 따로 또 같이 생생하게 즐기는 파티 플레이 ]친구들과 함께 클리어하는 강력한 파티 던전혹은 소환수를 동료로 혼자서도 파티 플레이처럼[ 서버 최강을 위해! 생생한 PvP 대전 ]매일매일 눈을 뗄 수 없는 짜릿한 결투서버 최강 타이틀을 놓고 벌어지는 PvP 대전[ 생생하게 펼쳐지는 강력한 스킬 ]팔괘를 모으고 부적을 조합해 스킬을 강화하라200가지의 장비 조합으로 얻는 레어 스킬의 재미까지[ 한 치도 방심할 수 없는 생생한 보스전 ]스테이지마다 등장하는 거대하고 강력한 보스들그들을 물리치고 승리를 쟁취하라▶태극팬더 공식카페http://cafe.naver.com/TGPD▶태극팬더 고객센터panda@koramgame.com	1 000 000 - 5 000 000	항목당 가격 ₩2 600 ~ ₩130 000	2016년 6월 13일	19M	4.4
2016-06-17	364	Hidden City:Mystery of Shadows	0	G5 Entertainment	어드벤처	The Secret Society® 제작사가 새롭게 선보이는 놀라운 숨은 물건 찾기 게임!색다른 여행을 떠날 준비를 하세요!알 수 없는 도시의 신기루가 세계 곳곳에서 목격되고 있습니다. 이것은 진짜일까요? 아니면... 거짓일까요? 당신의 탐정 사무소가 정보 수집에 바쁜던 때 당신의 친구가 검은 연기와 함께 그 유령 도시로 끌려갑니다. 그를 구할 수 있는 유일한 사람인 당신은 이제 지금까지 본 곳 중 가장 이상한 장소로 가야 합니다. 그곳에는 마법과 주술 과학이 함께 작동하며 상상이 현실이 되고 이상한 생명체가 거리에 가득합니다. 곳곳에 평범하지 않은 능력을 가진 사람과 물건이 있고 신비로운 유물과 비밀 위험을 가져오는 살아있는 것 같은 검은 연기가 있습니다.친구를 구하고 이 설명할 수 없는 현상을 풀기 위해서 당신은 위험한 임무를 수행하고 지하 감옥을 탐험하고 부적을 조사하고 친구들의 도움을 받아야 합니다. 괴물과 싸우고 광신도에 맞서고 도시에서 무시무시한 악을 쫓아내어 그림자 도시의 여러 미스터리를 밝히세요!게임 내 인앱 구매를 통해 추가 보너스를 해제할 수 있습니다!● 으스스한 23곳의 조사 장소● 1600 개 이상의 완료해야 할 퀘스트● 수집해야 할 215가지 컬렉션● 만나게 될 16명의 개성 있는 캐릭터● 미니게임에서 싸우게 될 15마리의 괴물● 친구들과 플레이하며 함께 악에 맞서 싸우세요!● 많은 새 콘텐츠가 담긴 정기적인 무료 업데이트● Google Play game services지원______________________________호환성 참고:***참고*** 이 게임은 고급 스마트폰 및 넥서스 7과 넥서스 10과 같은 태블릿을 지원합니다.____________________________게임 방문: www.g5e.com게임 보기: www.youtube.com/g5enter게임 찾기: www.facebook.com/g5gamesTWITTER: www.twitter.com/g5games게임 관련 자주 하는 질문: https://g5entertainment.zendesk.com/entries/35621491-Hidden-City-Mystery-of-Shadows	500 000 - 1 000 000	항목당 가격 ₩999 ~ ₩118 500	2016년 6월 14일	89M	4.3
2016-06-17	365	Fruit Nibblers	0	Rovio Entertainment Ltd.	퍼즐	ANGRY BIRDS 제작진이 귀여운 캐릭터와 신선한 과일 퍼즐 게임플레이가 가득한 맛있는 새로운 연결 게임을 선사합니다. NIBBLERS를 만나보세요. 맛있는 과일이라면 사족을 못쓰는 재미있는 친구랍니다! 냠냠냠!게임이라면 당연히 재미있어야죠? 이야! 과일 파티가 열렸어요! 하지만 섬에 살고 있는 파충류 동물들은 수중 동물들이 자신의 과일들을 먹어 치우는 것을 달갑게 생각하지 않네요. 그래서 턴마다 방해를 하려고 해요. 이제 당신의 손에 달렸어요. Nibbler의 특별한 능력을 사용하여 과일을 꾸준히 공급하고 성가시게 방해하는 리저드를 피하세요!-----------------------------*** ANGRY BIRDS 제작진 제공***Angry Birds 제작진이 자신만의 기발한 유머 아름다운 디자인 스타일 그리고 재미와 중독성이 강한 게임플레이를 Nibblers에 결합시켰습니다!*** NIBBLERS를 소개합니다 ***과일을 네 개 이상 연결하여 산호 옥토 그리고 다양한 Nibbler를 소환하세요. 이 물고기들은 자신만의 특별한 재주가 있답니다. 이들의 특별한 능력을 사용하여 과일을 더 많이 먹고 리저드를 제압하고 장애물을 처리하세요.*** 재미와 편안함 ***Nibblers는 정말 배우기가 쉽습니다! 비슷한 과일 3개만 연결하면 과일을 먹게 됩니다! 쉽게 플레이할 수 있습니다. 200여 개의 레벨이 있고 앞으로 더 추가될 것입니다. 언제나 새로운 도전이 기다리고 있어요!*** 파도를 헤치고 정글 속으로 ***섬에 발을 내딛고 모험을 떠나세요. 수많은 독특한 퍼즐 레벨에서 장애물을 통과하세요. 항상 새로운 레벨이 추가됩니다!*** 친구와 플레이하세요 ***친구와 어울리세요! Facebook에 연결하여 순위표에서 친구와 순위를 다투고 섬 지도에서 진행 사항을 지켜보고 특별한 선물을 나누세요!*** 욕심쟁이를 물리치세요 ***냉혈한 악당들이 과일 파티를 망치려 합니다. 리저드 옆에 있는 과일을 연결하면 리저드를 물리칠 수 있습니다. 하지만 강한 적을 처리하려면 영리하게 판단해야 하죠. 보스 대전에서 가장 강력한 리저드를 물리치려면 뛰어난 과일 연결 기술이 있어야 합니다.-----------------------------물고기가 음식이 아닌 친구인 커뮤니티를 마련했습니다. 지금 가입하고 최신 소식을 받으세요.팔로우: http://www.twitter.com/nibblersgame좋아요: http://facebook.com/nibblersgame핀: http://pinterest.com/nibblersgame-----------------------------문제가 있나요? support@rovio.com으로 지원 팀에 문의하세요-----------------------------Nibblers는 완전히 무료로 플레이할 수 있지만 선택 사양으로 앱 내 구매가 있습니다. 재미있게 플레이하세요!이용 약관: http://www.rovio.com/eula개인정보 보호정책: http://www.rovio.com/privacy	1 000 000 - 5 000 000	항목당 가격 ₩1 237 ~ ₩65 000	2016년 6월 16일	81M	4.5
2016-06-17	366	와라편의점 for Kakao	0	(주) 뉴에프오	캐주얼 게임	인기 웹툰이 스마트폰 게임으로 탄생했다!본격 예능 SNG 즐거운 사건 사고가 끊이지 않는 와라편의점!유쾌하고 재미있는 나만의 편의점을 만들고 카카오 친구들과 함께 공유하세요.◆◇ 와라편의점의 특징 ◇◆▷ 실제 편의점과 같은 운영방식!상품 주문부터 종업원 고용까지!이제는 나도 어엿한 편의점 사장님~▷ 매출대회 하고 1등의 영광도 누려~친구와 함께 하는 짜릿한 매출 경쟁!제한된 시간 안에 최고의 매출을 올려보세요!▷ 상품 강화하고 매출이 쑥쑥~!실제 편의점을 방불케 하는 다양한 상품!강화하면 매출 상승! 경험치 증가!그것뿐만 아니라 상품의 모습까지 바뀐다?!▷ 단골 손님을 확보하자!개성 있는 와라 캐릭터들을 단골 손님으로!단골 손님 클리어 하고 놓칠 수 없는 보상까지!▷ 와라구슬 모으고 와라모드 발동!와라 매니저에게 받을 수 있는 와라 구슬!WARA를 완성하면 내 편의점이 제일 잘나가~▷ 우리 편의점 마스코트! 애완동물~귀여운 애완동물의 애교 한방이면!손님의 지갑이 열린다~▷ 친구 편의점에 나만의 노점 개점!노점을 개점하면 나도 친구도 함께 보상 획득!친구에게 노점 개점을 요청하고 함께 보상 받으세요~■ 고객 문의 및 불편 신고 : wara_help@newfo.co.kr■ 와라편의점 공식카페로 오시면 더 많은 친구들과 공략을 만나보실 수 있습니다.와라편의점 공식카페 : http://cafe.naver.com/waraforkakao----개발자 연락처 :이메일 : sd_help@newfo.co.kr전화번호 : 070-7450-0528	1 000 000 - 5 000 000	항목당 가격 ₩1 000 ~ ₩100 000	2016년 4월 6일	43M	4.4
