rank	title	price	publisher	category	description	download	inAppProducts	lastUpdate	size	rate
2016-06-15	243	Motorsport Manager	1000	Christian West	자동차 경주	PRESS REACTION★★★★★ Pocket Tactics - Quite possibly the best sports sim on mobile ★★★★½ Touch Arcade - Makes an immediately striking impression ★★★★½ Pocket Gamer - You'll find a lot to like ★★★★ 148Apps - One of the most accessible and addictive management sims around FEATURES• This is your racing team. Hire drivers develop your car and invest in technology.• Work with your drivers to achieve the perfect qualifying lap.• Formulate the ideal pitstop strategy to win races.• Watch the race in real-time or jump into the strategy screens to take control of the action.• React to weather changes crashes and safety car periods.• Win championships across the world to reach the pinnacle of motorsport.언론 반응★★★★★ 포켓 전술 - 아마도 최고의 스포츠 모바일 SIM ★★★★ ½ 터치 아케이드 - 바로 눈에 띄는 인상을 ★★★★ ½ 포켓 게이머는 - 당신은 좋아하는 많이 찾을 것 148Apps을 ★★★★ - 가장 접근하고 중독성 관리 중 하나는 주위 심즈 특징• 이렇게하면 레이싱 팀이다. 드라이버를 대여 자동차를 개발하고 기술에 투자.당신의 드라이버와 함께 일하는 •하면 완벽한 자격을 갖춘 무릎을 달성했다.• 경주에서이기는 이상적인 피트 스탑 전략을 수립.• 작업을 제어 할 전략 화면에 실시간 또는 점프 레이스를보세요.• 날씨 변화 충돌 및 안전 자동차 기간에 반응.• 전세계 승리 선수권 대회는 모터 스포츠의 정점에 도달.	100 000 - 500 000	항목당 가격 ₩2 100 ~ ₩6 600	2015년 5월 15일	154M	4.6
2016-06-15	244	캐쉬 나이트 ( 매니저를 찾아서 )	999	SUPER CLAY	롤플레잉	중독성 대박!! 방치형 RPG 끝판왕!!** 한번쯤 들어보고 싶은 무기들의 연속 **몽둥이. 기사의검. 전사의창. 철퇴. 마왕의 도끼. 광선검까지!!음 그리고 또 ... 들어보고 싶은 무기들은 아래 메일로 보내 주세요. 최선을 다해 적용 하겠습니다.^^** 전략적인 펫 구성 **나를 강하게 만드는 펫이 좋으신가요?나에게 돈을 많이 주는 펫이 좋으신가요?매우 강해서 든든한 펫이 좋으신가요?재미는 선택의 연속입니다. 펫의 전략적인 접근으로 나만의 공략법을 만들어 보세요.** 보석보다 좋은 명예 포인트!! **기부를 통해서 명예 기사가 될 수 있습니다. 명예 기사가 되어 획득한 명예 포인트는 보석으로도 할 수 없는 위대한 일들을 할 수 있습니다. 최대한 많은 명예 포인트를 획득하세요!!** 명예의 기사들에게만 주어지는 명예 반지!! **명예 포인트를 획득해야 하는 큰 이유 중 하나!!신비의 힘으로 나를 강력하게 만들어 줍니다.신비의 힘으로 나를 부자로 만들어 줍니다.신비의 힘으로 펫들을 강력하게 변신시킵니다.또 .. 많습니다. 많아요꼭 착용해보세요~** 한번 입기만 하면 절대 벗기 싫은 코스튬!! **입어봐야 알 수 있는 이 느낌. 왜 벗기가 싫지? 그래서 준비했습니다. 입지 않아도 입은 것 같은 느낌을 줄 수 있는 방법을!! ^^ 게임 속에서 확인해 보세요 ~** 화려한 코스튬!! 이보다 더 놀라운 개성 충만한 기능들!! **이 기능들이 참 개성 있는데 뭐라 설명할 수가 없네. 매우 매우 개성 있습니다!! 그러나 착용 시 날개가 생기고. 투명해지고. 눈에서 레이저가 나가고 그러지는 않습니다. ^^;** 다양한 컨텐츠 지속적인 업데이트!! **기억의 던전을 시작으로 보스 던전 . PVE . 무한의 탑 . 월드 랭킹 등 다양한 컨텐츠 지속적인 추가( 현재 저희들은 오픈 후 즉시 보스 던전 업데이트 준비 중에 있습니다. )** 멈출수 없는 중독성!! **계속 계속 터치를 하지 않아도 지속적인 컨트롤 조작이 없어도 절대 놓을 수 없는 중독성의 향연** 유저분들과의 소통 **이제 막 걸음마를 시작한 .. 채워야할게 많은 게임이지만 유저분들의 의견에 귀를 기울여 지속적으로 성장하는 게임이 되겠습니다. 게임에 대한 의견이나 문의 사항들은 아래 메일로 언제든 말씀주세요. ^^ SUPER CLAY 우편 : superclay.game@gmail.com** 매일 매일 쿠폰 이벤트 **캐쉬 나이트 페이스 북에서무조건 하루하나 보석 쿠폰~!비가 오면 비가와서 쿠폰~!날씨가 좋으면 기분좋아 쿠폰~!심심해서 쿠폰~!그냥 툭하면 쿠폰 이벤트 합니다 요기서요https://goo.gl/8G3Z9i-------------------------------- SUPER CLAY 란 이름이 여러분에게 재미있는 게임을 만드는 곳 으로 불릴 수 있도록 한 게임 한 게임 정성스러운 게임으로 보답하겠습니다. 항상 행복하세요- SUPER CLAY 일동 -------------------------------------개발자 연락처 :서울시	1 000 - 5 000	항목당 가격 ₩1 000 ~ ₩109 900	2016년 6월 14일	40M	4.5
2016-06-15	245	[탈출본능]방탈출3	5000	Gameday Inc.	퍼즐	★탈출본능★방탈출3!“긴장감 넘치는 탈출 어드벤처 게임의 진수!당신의 탈출 본능을 깨워줄 방탈출3! 지금 바로 즐겨보세요!■방탈출3소개■“방탈출3”는 긴장감 넘치는 스토리를 배경으로 단서들이 숨겨진 방에서 아이템과 힌트를 활용하여 방을 탈출 하는 게임입니다. Basic stage와 반전이 숨겨진 Hidden stage으로 구성되어 있습니다.만약 당신의 심장에 시한폭탄이 설치된 체 방안에 갇히게 된다면 어떤 선택을 하겠습니까?설마 가만히 폭탄이 터지길 기다리진 않겠죠?그렇다면 지금 바로 당신의 탈출 본능을 테스트 해보세요!!!당신도 미처 몰랐던 당신의 또 다른 능력을 발견할 수 있을 겁니다.■Features■▶ 기발한 탈출 트릭 다양한 퍼즐들!▶ 중독성 있고 긴장감 넘치는 스토리!▶ 승부욕을 자극하는 35가지 도전과제▶ 다양한 방으로 구성된 Basic/Hidden stage(추가 업데이트)■Scenario■어느 날 주인공 현빈 은 터질듯한 가슴을 움켜쥐고 잠에서 깨어 난다. 주위를 둘러 보아도 낯선 물건들과 정적뿐 그는 자신이 낯선 방에 갇혔다는 사실을 깨닫는다. “블랙”과 “화이트”는 그가 잠든 사이 그의 심장에 시한폭탄이 설치한 후 탈출게임을 제안한다. 결국 현빈은 그들과 목숨을 건 탈출게임을 시작하게 된다. 시간이 지날수록 충격적인 과거의 비밀이 하나씩 밝혀지며 현빈은 충격에 휩싸이는데…■Tip■방 곳곳에 숨겨진 object 들을 모두 획득하세요. 필요하다면 때론 돋보기 아이콘을 이용해 아이템을 확대해서 자세히 관찰하세요. 당신의 두뇌를 이용해 아이템들을 조합하거나 분해시켜서 사용해보세요. 무엇보다 스토리의 진행을 알 수 있는 대사 텍스트들을 놓치지 마세요.■Support■게임 플레이 중 문제가 발생하거나 문의사항이 있으실 경우 help@mgameday.com 또는 고객센터(0502-060-0001)로 연락 바랍니다. 감사합니다.♥평일 AM 09:00 ~ PM 18:00♥-고객 센터: 0502-060-0001-문의 메일: help@gameday.in■Community■♬ 게임데이와 함께 해요 ♬•Homepage – www.gameday.kr•Brand page – www.gameday.kr/roombreak•Facebook – www.facebook.com/roombreak•Twitter – www.twitter.com/Gameday_Korea----개발자 연락처 :0502-060-0001부산광역시 해운대구 우동 1470(센텀중앙로 48)에이스하이테크21 701호	10 000 - 50 000	항목당 가격 ₩1 000 ~ ₩8 000	2013년 9월 1일	33M	4.4
2016-06-15	246	Cut the Rope: Experiments	1084	ZeptoLab	퍼즐	다양한 방법으로 Om Nom 에게 사탕을 먹이고 새로운 방법으로 줄을 자르세요! 더욱 흥미진진한 새로운 게임 방법을 선보입니다. 기존의 200가지 레벨과 함께 더욱 다양한 레벨을 즐기세요!Om Nom의 모험에 대해 더 알고 싶으세요? 유튜브 채널에서 Om Nom Stories 만화와 그밖의 놀라운 비디오들을 감상하세요!www.zep.tl/youtube작은 초록색 몬스터 Om Nom이 더욱 왕성한 식욕을 가지고 돌아왔습니다! 교수님과 미치광이 과학자와 한 조가 되어 다양한 실험을 통해 On Nom의 사탕에 대한 식탐을 연구하세요. 또한 진공컵이나 다른 재미있는 도구를 사용해 반짝이는 금빛 별을 수집하고 숨겨진 상을 발견하거나 새로운 레벨을 열어보세요!주요 기능:• 200 레벨이 포함된 레벨팩 8개• 혁신적인 물리적 게임 방법• 귀여운 캐릭터• 뛰어난 그래픽• Om Nom 애니메이션 반바지• 초능력 (Superpowers)• 지속적인 무료 업데이트를 통한 새로운 레벨 및 애니메이션 제공게임에 대한 의견:“ZeptoLab의 Cut the Rope:Experiements는 이전 버전과 동일한 방식으로 진행되는 최고의 게임입니다.” - IGN“Cut the Rope: Experiments는 ZeptoLab의 탁월한 퍼즐 게임 제작 능력을 과학적으로 증명했습니다.” - Tapscape“Cut the Rope: Experiments는 고유의 중독적인 게임 방식을 더욱 우회적으로 조절할수 있습니다. 교묘한 새 아이템들 덕분이죠.” - Pocket Gamer	500 000 - 1 000 000	항목당 가격 ₩1 085 ~ ₩31 999	2015년 7월 13일	26M	4.4
2016-06-15	247	まんが一本道〆	5172	Kairosoft Co. Ltd	시뮬레이션	憧れの漫画家体験ゲーム！君だけの名作をつくって、売れっ子作家を目指そう。最初は何もない部屋から始まる漫画家生活。ペンひとつで、出版社を渡り歩いていきましょう。漫画家生活に大切なことはアイデアです。各地に取材に赴けば知識が貯まって、マンガのアイデアがわき出てくるかもしれません。マンガを描いていくうちに経験値が貯まり、技術やストーリー運びも上手になってきます。良い原稿が描けたら出版社に持っていきましょう。鬼の編集者が笑顔になれば、晴れて漫画家の仲間入りです。世界に名を残す、偉大なマンガを生み出そう！--※ゲームデータは端末内に保存されます。アプリ削除、再インストール時、機種変更のデータ移行は未対応です。他のゲームは「カイロソフト」で検索してね。 http://kaipa.jp遊んだことがあるかもしれないような無料ゲームや売り切りアプリが盛りだくさん！2Dドット絵のカイロソフトゲームシリーズだよ。最新情報はツイッターをフォローしてね。https://twitter.com/kairokun2010동경의 만화가 체험 게임!너만의 명작을 만들어 잘 나가는 작가를 목표로하자.처음에는 아무것도없는 방에서 시작 만화가 생활.펜 하나로 출판사를 돌아 다니며 봅시다.만화가 생활에 중요한 것은 아이디어입니다. 각지에 취재에 赴け하면 지식이 모여 만화의 아이디어가 솟아 올지도 모릅니다.만화를 그려 갈 때에 경험치가 모 기술과 스토리 운반도 잘되어 있습니다.좋은 원고를 그릴 수 있으면 출판사에 가지고 갑시다. 악마의 편집자 미소되면 맑은 만화가 동참합니다.세계에 이름을 남기는 위대한 만화를 낳으세요!-※ 게임 데이터는 단말기 내에 저장됩니다. 응용 프로그램 삭제 재설치시 기종 변경의 데이터 마이그레이션은 지원되지 않습니다.다른 게임은 카이로 소프트 로 검색하여주세요. http://kaipa.jp해본 적이 있을지도 모른다처럼 무료로 게임이나 팔아 앱이 풍성!2D 도트 그림의 카이로 소프트 게임 시리즈이야.최신 정보는 트위터를 따르는군요.https://twitter.com/kairokun2010	10 000 - 50 000	NA	2016년 6월 2일	27M	4.6
2016-06-15	248	픽셀로	2000	Megusta games	퍼즐	픽셀로는 흔히 Picross 또는 네모네모 로직으로 알려진 로직 퍼즐에 다양한 RPG적 재미 요소를 넣은 게임입니다.주어진 숫자를 이용해 그림을 완성하는 것이 이 게임의 목적입니다.----------------------------------------------------------------------------------------------------------------------------------------일부 기기에서 플레이중 핸드폰 배터리가 다 소모되거나 배터리를 빼버리면 데이터가 초기화 되는 현상이 있습니다.꼭 배터리가 다 닳기전에는 픽셀로를 완전히 종료하시고 디바이스 종료를 해주시기 바랍니다.※구글 클라우드 세이브는 기술적인 문제로 구현에 시간이 걸릴것 같습니다.(거의 완료 단계 입니다.) 그전에는 백업/복구기능을 꼭 사용해주세요. 불편하게 해드린점 정말 죄송하고 초기화 피해가 있으신분은 tamaii.jung@gmail.com으로 문의 부탁드립니다.완벽한 서비스를 못해드린점 다시한번 죄송하게 생각합니다. 원인이 찾아진다면 바로패치 하도록하겠습니다. 감사합니다.-----------------------------------------------------------------------------------------------------------------------------------------------------특징:- 태블릿 지원- 500개 이상의 퍼즐- 하루 한개 새로운 퍼즐 제공- 다양한 능력의 100개 이상의 뱃지와 프라이즈 기능- 플레이 스타일에 따른 옵션 지원- 배경색 배경 애니메이션 픽셀 테마 배경음악 등이 사용자가 원하는 대로 커스터 마이즈 가능.- 5*5 부터 20*20까지의 다양한 퍼즐 사이즈- 터치와 가상패드 2가지 방식의 컨트롤 지원- 자동 저장.- 통계 기능- 구글 플레이 업적 리더보드 지원※향후 대규모 업데이트에 한글 지원 및 20*20이상의 퍼즐 지난 데일리 퍼즐팩 새로운 기능들과 뱃지들이 추가될 예정입니다.공략 및 가이드 페이지http://Megusta.tistory.comhttps://www.facebook.com/DeveloperMegusta버그 발생시tamaii.jung@gmail.com여기로 메일 부탁드립니다.----개발자 연락처 :경기도 남양주시 평내동 의안로 155 신명스카이뷰 아파트tamaii.jung@gmail.com	5 000 - 10 000	항목당 가격 ₩1 000 ~ ₩3 000	2016년 2월 4일	NA	4.8
2016-06-15	249	Custom aim Pro	1222	ItDeveApps	액션	## because you can be premium member from the lite version you don't have to buy the pro version any more so this version will be a donation version and the money of this app will go to students in my county who can't pay fees to study ##Custom aim (Crosshair generator) PRO version will continue to provide you high quality and good corsshairs as alwaysWith Custom aim (Crosshair generator) PRO version you can:√ Remove Ad an Ad free version√ More to customize updated crosshairs 300+!!!!√ more to explect Custom aim (Crosshair generator) developer will keep improving the app and strive to keep it the #1 most powerful Crosshair generator for android.improve your shooting accuracy with sniper and rifles and dominate on the roomare you bored of the normal crosshair that in all FPS games or some games does not support corss hair for someweapons like RPG and snipers ?do you want to pick a color and start customizing your own crosshair and start shooting like a king of fps?* this is only a tool helps you not a game *every thing you want is here 🔫🔫🔫CHOOSE YOUR FAVORITE CROSSHAIR STYLE> 24 available styleCOLOR CUSTOMIZATION>pick any color you wantIT CAN BE USED AS AIM HELPER assistantso what are you waiting for ? download this app and start playing like a pro당신은 라이트 버전에서 프리미엄 회원이 될 수 있기 때문에 ## 당신은 더 이상 그래서이 버전은 지불 할 수없는 내 카운티 학생들로 이동합니다 기부 버전이 앱의 돈이 될 프로 버전을 구입 할 필요가 없습니다 수수료는 공부 ##사용자 지정 목표 (십자선 발생기) PRO 버전은 당신에게 항상 높은 품질과 좋은 corsshairs를 계속 제공 할 것사용자 지정 목표 (십자선 발생기) 당신이 할 수있는 PRO 버전 :√ 광고를 광고 무료 버전을 제거√ 업데이트 십자선 300 +를 사용자 정의 할 더 !!!!√ 사용자 정의 explect (십자선 발생기) 개발자가 응용 프로그램을 개선 유지하고 안드로이드에 대한 그것에게 # 1 가장 강력한 십자선 발생기를 유지하기 위해 노력할 것입니다 목표로 더.스나이퍼와 소총하여 촬영 정확도를 개선하고 방에 지배모든 FPS 게임 또는 일부 게임에 일부 corss 머리를 지원하지 않는 일반 십자선의 지루RPG와 저격수 등의 무기?당신은 색상을 선택하고 자신의 십자선을 사용자 정의 시작 fps의 왕처럼 촬영을 시작할까요?*이 단지 도구 * 당신이 아니라 게임을하는 데 도움이됩니다당신이 원하는 모든 것은 여기 🔫🔫🔫좋아하는 십자선 스타일을 선택> 24 가능한 스타일COLOR 사용자 지정> 원하는 색상을 선택IT는 AIM 도우미 비서으로 사용할 수 있습니다그래서 당신은 무엇을 기다리고 있는가? 이 응용 프로그램을 다운로드하고 프로처럼 연주를 시작	1 000 - 5 000	NA	2016년 4월 27일	5.0M	4.2
2016-06-15	250	아라하 : 초보자 모드	999	Inilogs	어드벤처	■ 아라하 : 초보자모드 출시기념 출시일(1/20~)로부터 2주 동안 반 값 할인! (2 000원 → 999원!)■ 이벤트 기간 내 아라하 : 초보자모드 구매 시 토파즈 1000개 + 은화 5000개 증정!■ 약심장과 초보자를 위한 아라하를 더 쉽게! 아라하 : 초보자모드가 출시되었습니다!■ 무서워서 깔자마자 지웠다는 유저분들 이 게임 한 번 해보세요!■ 중간 스테이지에 막혀 클리어에 난항을 겪으셨던 유저분들이라면 환영입니다!■ 원작에 비해 차별화 된 요소(확실히 쉬워졌어요!)1. 맵의 밝기를 최대로 올려 손전등의 밝기의 의존도를 낮추었습니다.2. 모아야 할 유품의 개수가 원작에 비해 1개 줄었습니다.3. 유품 코인의 크기가 커져 발견하기 쉬워졌습니다!4. 플레이어의 이동속도가 빨라지고 귀신의 이동속도가 줄었습니다.5. 귀신의 리스폰 타이밍을 늘리고 움직임 데미지를 낮추었습니다.■ 게임소개2014년 2015년 모바일게임의 이단아 아라하 시리즈의 두 번째 번외 편. 아라하 : 초보자모드가 출시되었습니다.지나치게 무섭거나 어려워하시는 기존 게임의 유저분들을 위해 새롭게 준비했습니다! 게임의 난이도를 대폭 낮추고 그로하여 누구나 엔딩을 보실 수 있도록 다듬었습니다. 대한민국 최초의 Full 3D 리얼타임 호러 어드벤쳐 아라하 시리즈의 두 번째 외작인 아라하 : 초보자모드를 만나보세요!■ 시나리오 :아라하의 배경은 1990년대 '이은도'라는 섬에 있었던 어느 한 정신병원을 배경으로 합니다.병원이 폐원하기 몇 년 전 내원하던 환자들이 원인도 모른 채 급사하기 시작했고 그 후 사건 사고가 끊이질 않아 병원장이 급기야 박수무당을 불러 굿을 하기 시작한 때부터 오히려 나아지기는커녕 병원에 근거 없는 괴소문이 퍼지기 시작합니다.병원 직원들이 귀신을 목격했다는 등 흉흉한 소문에 마을 주민 또한 이 섬을 떠나기 시작하면서 이은도와 병원은 인근 도서지역 주민들로부터 철저히 외면 받고 고립 되어버린 저주의 섬이 되고 맙니다.이곳에 억울하게 죽은 누이가 있었는데 천도를 위해 주인공은 누이의 유품이라도 거두려 무단으로 병원에 출입하기 시작하는데.■ 아라하를 구매하시기 전 참고하세요! :1. 아라하 시리즈는 디바이스의 높은 성능을 요구합니다.2. 갤럭시S3 기준 이상 디바이스에서 플레이 하시는 것을 권장합니다.2. 문의사항 및 버그리포트는 inilogs@naver.com으로 문의주시길 바랍니다.3. 단순변심에 의한 환불은 진행해 드릴 수 없습니다. 구매에 있어 신중해주시길 바랍니다.4. 아라하는 100MB 이상의 대용량으로 충분한 메모리 공간을 필요로 합니다.5. 아라하를 다운 받으시려면 가급적 무선통신망(wifi) 내에서 다운로드를 권장합니다.----개발자 연락처 :- 공식 웹사이트(블로그) : http://www.inilogs.com- 이메일 : inilogs@naver.com	1 000 - 5 000	항목당 가격 ₩1 000 ~ ₩10 000	2016년 1월 19일	160M	4.5
2016-06-15	251	와쳐 Idol	999	NanoApps	퍼즐	★★★ 초특급 블록버스터 디지털 노벨 [와쳐]!!! ★★★지금까지의 지루한 서스펜스 드라마는 잊어라!당신이 한번도 상상하지 못했던 신감각 디지털 노벨이 찾아왔다!미드의 재미를 뛰어넘는다! 서스펜스의 끝장을 보여주는 숨막히는 스토리 전개!단 한 순간도 지루할 틈이 없다! 매 순간 새롭게 선사되는 화려한 일러스트의 향연!당신의 아드레날린을 자극할 최고의 초특급 블록버스터 디지털노벨! Watcher!- 와쳐 아이돌 편 스토리 -[새디스틱 스케일링]은 매주 화목토일 밤 11시 ~ 새벽 3시 동안 진행하는 실시간 인터넷 방송이다.첫 방송부터 입소문을 타기 시작해 [새디스틱 스케일링]의 인기는 날이 갈 수록 더해지고 있었다.하지만 동시에 BJ 새디와 관련된 안 좋은 소문들도 커져가기 시작하는데…….드디어 밝혀지는 새디스틱 스케일링의 비밀!! 충격적인 방송의 진실이 지금 공개된다!* K18 새디스틱 스케일링의 등장! 과연 K17과는 무슨 관계가…?* 모든 것이 새로워졌다! 스토리와 캐릭터부터 시작해 인터페이스와 시스템까지! 완전히 달라진 새로운 와쳐의 모습을 지금 확인해보세요!!!! [와쳐 Idol] 편은 [와쳐 Idol intro] 편과 연관 되는 내용입니다.[와쳐 Idol intro]를 꼭 먼저 플레이 해 보세요 !!!고객문의 : watcher@nanoapps.co.kr홈페이지 : http://watcherapps.com와쳐 공식 팬카페 : http://cafe.naver.com/watchermobile/----개발자 연락처 :070-7951-4305부산광역시사상구 주례동 산 69-1 동서대학교 D.E.V A121안운호	1 000 - 5 000	NA	2014년 4월 18일	3.8M	4.2
2016-06-15	252	PIXELMON HEART FOR MINECRAFT	2100	Blocky Dev	어드벤처	NEW HEARTGOLD PIXELMON EDITION - Hunter & Survival Block Mini Game with MULTIPLAYER!►THE MOST POPULAR OLD SCHOOL CLASSIC GAME comes to MC!►►EPIC - PIXELMON SOUL'SILVER MC EDITION!► Hello there! Welcome to the world of Pixelmon! Pixelmon allows for the most advanced turn based battle system all the way down to the Pixelmon stats and leveling. So you get all the fun and strategy of Poké along with the look feel and multiplayer of a MC world!► You have two choices when first starting a new world. The first is to explore the world looking for a Pixelmon center. The second is to strike the earth and mine until you find the diamond required to craft a Healing Table.► Select a starter Pixelmon to choose from including: Bulbasaur Squirtle Charmander Chikorita Totodile Cyndaquil Treecko Mudkip Torchic Turtwig Piplup Chimchar Snivy Oshawott and Tepig. Choose your starter Pixelmon and proceed on your adventure.► On your way to finding a Pixelmon center make sure to grab some Apricorns. They grow as little berries on the tops of Apricorn Trees and can be harvested by clicking on the tree. The Apricorn will grow back some time later. The tree may be broken yeilding an oak log This is not advised.FREQUENT UPDATES:• New Pixelmon - We'll let you check those out for yourself• A ton of new items• Fancy new blocks• A lot of new moves/abilities• Lots of stuff fixed details belowPlease Note: This app is not affiliated authored or endorsed by Mojang and the creators of Minecraft. All items names places and other aspects of the Minecraft game are trademarked and owned by their respective owners. Please understand before purchasing.NEW HEARTGOLD PIXELMON EDITION - 멀티 플레이어와 사냥꾼 및 서바이벌 블록 미니 게임!►THE 가장 인기 OLD SCHOOL CLASSIC 게임은 MC!의 ► 온다►EPIC! - PIXELMON SOUL'SILVER MC EDITION ► Pixelmon의 세계에 안녕! 오신 것을 환영합니다! Pixelmon는 가장 진보 된 턴 기반의 전투 시스템에 대한 Pixelmon 통계 및 레벨링에 이르기까지 모든 방법을 할 수 있습니다. 그래서 당신은 MC 세계의 모습의 느낌과 멀티 플레이어와 함께 모든 재미와 POKE의 전략을 얻을!먼저 새로운 세계를 시작할 때 ► 두 가지 선택이있다. 첫 번째는 Pixelmon 센터를 찾고 세계를 탐험하는 것입니다. 두 번째는 당신이 치유 표 공예에 필요한 다이아몬드를 찾을 때까지 땅과 광산을 공격하는 것입니다.이상해 씨 꼬부기 파이리 치코리타 리아 코 Cyndaquil 나무지기 Mudkip 아차 모 모 부기 팽 도리 Chimchar 주리 비얀 Oshawott 및 Tepig : ►을 포함하여 선택할 수있는 선발 Pixelmon을 선택합니다. 초보자 Pixelmon를 선택하고 모험을 진행합니다.Pixelmon 센터를 찾는 길에 ► 일부 Apricorns를 잡아해야합니다. 그들은 Apricorn 나무의 꼭대기에 적은 열매를 성장하고 트리를 클릭하여 수확 할 수있다. Apricorn 시간이 좀 나중에 다시 성장할 것입니다. 나무는 오크 로그를 yeilding 파괴 될 수 있으며 이 권장되지 않습니다.자주 업데이트 :• 새로운 Pixelmon은 - 우리는 당신이 자신을 위해 사람들을 확인해 드리겠습니다• 새로운 아이템의 톤• 멋진 새로운 블록• 새로운 이동 / 능력의 많은• 고정 된 물건의 제비가 아래의 자세한 사항참고 :이 응용 프로그램은 제휴 작성 또는 무옝 (Mojang)와 마인 크래프트의 창조자에 의해 승인되지 않습니다. 모든 항목 이름 장소 그리고 마인 크래프트 게임의 다른 측면은 상표 및 해당 소유자가 소유합니다. 구입하기 전에 양해 해 주시기 바랍니다.	1 000 - 5 000	NA	2016년 5월 17일	81M	2.2
2016-06-15	253	소닉 더 헤지혹	3413	SEGA	액션	세계에서 가장 빠른 고슴도치 「소닉 더 헤지혹」시리즈가 모바일에 최적화되어 다시 태어났다!와이드 스크린에도 대응되는 새로운 「소닉 더 헤지혹」을 체험해보자!Dr.에그맨에 의해 로봇으로 변해버린 친구들을 구출하기 위해 소닉이 7개의 세계를 뛰어다닌다!세계적으로 대히트했던 메가드라이브판 『소닉 더 헤지혹』을 리뉴얼이식. 오리지널의 조작성을 그대로 하고 더욱더 플레이하기 쉽게 재탄생한 소닉의 세계를 모험해보자!☆★☆새롭게 추가된 캐릭터☆★☆소닉에는 없는 특수한 능력을 가진 캐릭터 테일즈 너클즈가 새롭게 플레이 가능!테일즈로 하늘을 날고 너클즈로 벽을 올라......소닉으로는 발견할 수 없었던 새로운 비밀을 발견하게 될지도 모른다!☆★☆와이드 스크린 지원☆★☆오리지널의 「소닉 더 헤지혹」이 처음으로 와이드스크린을 지원!시야가 넓어졌기 때문에 더욱더 상쾌한 기분으로 플레이할 수 있도록 진화됐다!☆★☆매력적인 음악☆★☆오리지널곡의 장점은 그대로 모든 곡을 고품질의 리마스터판으로 교체했다!☆★☆보다 빠르게! 상쾌하게!☆★☆모바일 단말에 최적화되어 60FPS의 스트레스 없는 스무스한 플레이 구현!☆★☆1등을 노려라!☆★☆새롭게 추가된 타임어택 모드나 Leaderboard 업적으로 친구나 전세계 유저에게 도전하세요!보스어택 모드에서는 보스전의 타임어택을 즐길 수 있어요!☆★☆유니버셜 애플리케이션☆★☆대응 가능한 안드로이드 단말기라면 하나의 어플리케이션으로 스마트폰과 태블릿에서도 즐길 수 있지!☆★☆지원 단말☆★☆Android OS 2.3 이상- - - - -Privacy Policy: http://www.sega.com/mprivacyTerms of Use: http://www.sega.com/termsSEGA the SEGA logo and SONIC THE HEDGEHOG are either registered trade marks or trade marks of SEGA Holdings Co. Ltd. or its affiliates. All rights reserved.	100 000 - 500 000	NA	2015년 4월 13일	38M	4.4
